SeasonEpisode	Scene ID	Token ID	Word Form	POS Tag	Constituency Tag	Lemma	Frameset ID	Word Sense	Speaker	Named Entity Tag	Entity ID	Sentence
/friends-s01e02	2	12	in	IN	(PP*	in	-	-	Rachel_Green	*	-	480
/friends-s01e02	2	13	front	NN	(NP(NP*)	front	-	-	Rachel_Green	*	-	480
/friends-s01e02	2	14	of	IN	(PP*	of	-	-	Rachel_Green	*	-	480
/friends-s01e02	2	15	your	PRP$	(NP*	you	-	-	Rachel_Green	*	-29	480
/friends-s01e02	2	16	entire	JJ	*	entire	-	-	Rachel_Green	*	-	480
/friends-s01e02	2	17	family	NN	*)))))))))))	family	-	-	Rachel_Green	*	-	480
/friends-s01e02	2	18	!	.	*))	!	-	-	Rachel_Green	*	-	480
												481
/friends-s01e02	2	0	'	''	(TOP(S*	'	-	-	Rachel_Green	*	-	481
/friends-s01e02	2	1	Oh	UH	(S(INTJ*)	oh	-	-	Rachel_Green	*	-	481
/friends-s01e02	2	2	God	NNP	(NP*)	God	-	-	Rachel_Green	*	-	481
/friends-s01e02	2	3	and	CC	(VP*	and	-	-	Rachel_Green	*	-	481
/friends-s01e02	2	4	now	RB	(VP(ADVP*)	now	-	-	Rachel_Green	(DATE)	-	481
/friends-s01e02	2	5	I	PRP	(VP(ADVP*)	I	-	-	Rachel_Green	*	-306	481
/friends-s01e02	2	6	'm	VBP	*	be	-	-	Rachel_Green	*	-	481
/friends-s01e02	2	7	gon	VBG	(VP*	gon	-	-	Rachel_Green	*	-	481
/friends-s01e02	2	8	na	TO	(S(VP*	na	-	-	Rachel_Green	*	-	481
/friends-s01e02	2	9	have	VB	(VP*	have	-	-	Rachel_Green	*	-	481
/friends-s01e02	2	10	to	TO	(S(VP*	to	-	-	Rachel_Green	*	-	481
/friends-s01e02	2	11	return	VB	(VP*	return	-	-	Rachel_Green	*	-	481
/friends-s01e02	2	12	the	DT	(NP*	the	-	-	Rachel_Green	*	-	481
/friends-s01e02	2	13	ring	NN	*)))))))	ring	-	-	Rachel_Green	*	-	481
/friends-s01e02	2	14	","	","	*	","	-	-	Rachel_Green	*	-	481
/friends-s01e02	2	15	without	IN	(PP*	without	-	-	Rachel_Green	*	-	481
/friends-s01e02	2	16	the	DT	(NP*	the	-	-	Rachel_Green	*	-	481
/friends-s01e02	2	17	ring	NN	*)))))))	ring	-	-	Rachel_Green	*	-	481
/friends-s01e02	2	18	","	","	*	","	-	-	Rachel_Green	*	-	481
/friends-s01e02	2	19	which	WDT	(NP*)	which	-	-	Rachel_Green	*	-	481
/friends-s01e02	2	20	makes	VBZ	(VP*	make	-	-	Rachel_Green	*	-	481
/friends-s01e02	2	21	it	PRP	(S(NP*)	it	-	-	Rachel_Green	*	-	481
/friends-s01e02	2	22	so	RB	(ADVP*)	so	-	-	Rachel_Green	*	-	481
/friends-s01e02	2	23	much	RB	(ADJP*	much	-	-	Rachel_Green	*	-	481
/friends-s01e02	2	24	harder	JJR	*)))	harder	-	-	Rachel_Green	*	-	481
/friends-s01e02	2	25	...	:	*))	...	-	-	Rachel_Green	*	-	481
												482
/friends-s01e02	2	0	Easy	NNP	(TOP(S(NP*	Easy	-	-	Monica_Geller	*	-	482
/friends-s01e02	2	1	Rach	NNP	*)	Rach	-	-	Monica_Geller	*	-306	482
/friends-s01e02	2	2	","	","	*	","	-	-	Monica_Geller	*	-	482
/friends-s01e02	2	3	we	PRP	(NP*)	we	-	-	Monica_Geller	*	-	482
/friends-s01e02	2	4	'll	MD	(VP*	will	-	-	Monica_Geller	*	-	482
/friends-s01e02	2	5	find	VB	(VP*	find	-	-	Monica_Geller	*	-	482
/friends-s01e02	2	6	it	PRP	(NP*)))	it	-	-	Monica_Geller	*	-	482
/friends-s01e02	2	7	.	.	*))	.	-	-	Monica_Geller	*	-	482
												483
/friends-s01e02	2	0	Wo	MD	(TOP(S(VP*	will	-	-	Monica_Geller	*	-	483
/friends-s01e02	2	1	n't	RB	(VP*	not	-	-	Monica_Geller	*	-	483
/friends-s01e02	2	2	we	PRP	(NP*)))	we	-	-	Monica_Geller	*	-	483
/friends-s01e02	2	3	!	.	*))	!	-	-	Monica_Geller	*	-	483
												484
/friends-s01e02	2	0	Oh	UH	(TOP(INTJ*	oh	-	-	"Chandler,_Joey"	*	-	484
/friends-s01e02	2	1	!	.	*))	!	-	-	"Chandler,_Joey"	*	-	484
												485
/friends-s01e02	2	0	Yeah	UH	(TOP(INTJ*	yeah	-	-	"Chandler,_Joey"	*	-	485
/friends-s01e02	2	1	!	.	*))	!	-	-	"Chandler,_Joey"	*	-	485
												486
/friends-s01e02	2	0	Alright	NNP	(TOP(S(NP(NP*)	Alright	-	-	Joey_Tribbiani	*	-	486
/friends-s01e02	2	1	","	","	*	","	-	-	Joey_Tribbiani	*	-	486
/friends-s01e02	2	2	when'd'ya	NN	(NP*))	when'd'ya	-	-	Joey_Tribbiani	*	-	486
/friends-s01e02	2	3	have	VBP	(VP*	have	-	-	Joey_Tribbiani	*	-	486
/friends-s01e02	2	4	it	PRP	(NP*)	it	-	-	Joey_Tribbiani	*	-	486
/friends-s01e02	2	5	on	IN	(PP*	on	-	-	Joey_Tribbiani	*	-	486
/friends-s01e02	2	6	last	JJ	(NP*)))	last	-	-	Joey_Tribbiani	*	-	486
/friends-s01e02	2	7	?	.	*))	?	-	-	Joey_Tribbiani	*	-	486
												487
/friends-s01e02	2	0	Doy	NNP	(TOP(FRAG(NP*)	Doy	-	-	Phoebe_Buffay	*	-	487
/friends-s01e02	2	1	!	.	*))	!	-	-	Phoebe_Buffay	*	-	487
												488
/friends-s01e02	2	0	Probably	RB	(TOP(FRAG(ADVP*)	probably	-	-	Phoebe_Buffay	*	-	488
/friends-s01e02	2	1	right	RB	(SBAR(ADVP*)	right	-	-	Phoebe_Buffay	*	-	488
/friends-s01e02	2	2	before	IN	*	before	-	-	Phoebe_Buffay	*	-	488
/friends-s01e02	2	3	she	PRP	(S(NP*)	she	-	-	Phoebe_Buffay	*	-306	488
/friends-s01e02	2	4	lost	VBD	(VP*	lose	-	-	Phoebe_Buffay	*	-	488
/friends-s01e02	2	5	it	PRP	(NP*))))	it	-	-	Phoebe_Buffay	*	-	488
/friends-s01e02	2	6	!	.	*))	!	-	-	Phoebe_Buffay	*	-	488
												489
/friends-s01e02	2	0	You	PRP	(TOP(S(NP*)	you	-	-	Chandler_Bing	*	-	489
/friends-s01e02	2	1	do	VBP	(VP*	do	-	-	Chandler_Bing	*	-	489
/friends-s01e02	2	2	n't	RB	*	not	-	-	Chandler_Bing	*	-	489
/friends-s01e02	2	3	get	VB	(VP*	get	-	-	Chandler_Bing	*	-	489
/friends-s01e02	2	4	a	DT	(NP(NP*	a	-	-	Chandler_Bing	*	-	489
/friends-s01e02	2	5	lot	NN	*)	lot	-	-	Chandler_Bing	*	-	489
/friends-s01e02	2	6	of	IN	(PP*	of	-	-	Chandler_Bing	*	-	489
/friends-s01e02	2	7	'	''	*	'	-	-	Chandler_Bing	*	-	489
/friends-s01e02	2	8	doy	NN	(NP*))	doy	-	-	Chandler_Bing	*	-	489
/friends-s01e02	2	9	'	''	*)	'	-	-	Chandler_Bing	*	-	489
/friends-s01e02	2	10	these	DT	(NP-TMP*	these	-	-	Chandler_Bing	*	-	489
/friends-s01e02	2	11	days	NNS	*)))	day	-	-	Chandler_Bing (DU	RATION)	-	489
/friends-s01e02	2	12	...	:	*))	...	-	-	Chandler_Bing	*	-	489
												490
/friends-s01e02	2	0	I	PRP	(TOP(S(S(NP*)	I	-	-	Rachel_Green	*	-306	490
/friends-s01e02	2	1	know	VBP	(VP*	know	-	-	Rachel_Green	*	-	490
/friends-s01e02	2	2	I	PRP	(SBAR(S(NP*)	I	-	-	Rachel_Green	*	-306	490
/friends-s01e02	2	3	had	VBD	(VP*	have	-	-	Rachel_Green	*	-	490
/friends-s01e02	2	4	it	PRP	(S(NP*)	it	-	-	Rachel_Green	*	-	490
/friends-s01e02	2	5	this	DT	(NP*	this	-	-	Rachel_Green	(TIME*	-	490
/friends-s01e02	2	6	morning	NN	*)))))))	morning	-	-	Rachel_Green	*)	-	490
/friends-s01e02	2	7	","	","	*	","	-	-	Rachel_Green	*	-	490
/friends-s01e02	2	8	and	CC	*	and	-	-	Rachel_Green	*	-	490
/friends-s01e02	2	9	I	PRP	(S(NP*)	I	-	-	Rachel_Green	*	-306	490
/friends-s01e02	2	10	know	VBP	(VP*	know	-	-	Rachel_Green	*	-	490
/friends-s01e02	2	11	I	PRP	(SBAR(S(NP*)	I	-	-	Rachel_Green	*	-306	490
/friends-s01e02	2	12	had	VBD	(VP*	have	-	-	Rachel_Green	*	-	490
/friends-s01e02	2	13	it	PRP	(NP*)	it	-	-	Rachel_Green	*	-	490
/friends-s01e02	2	14	when	WRB	(SBAR(WHADVP*)	when	-	-	Rachel_Green	*	-	490
/friends-s01e02	2	15	I	PRP	(S(NP*)	I	-	-	Rachel_Green	*	-306	490
/friends-s01e02	2	16	was	VBD	(VP*	be	-	-	Rachel_Green	*	-	490
/friends-s01e02	2	17	in	IN	(PP*	in	-	-	Rachel_Green	*	-	490
/friends-s01e02	2	18	the	DT	(NP*	the	-	-	Rachel_Green	*	-	490
/friends-s01e02	2	19	kitchen	NN	*))	kitchen	-	-	Rachel_Green	*	-	490
/friends-s01e02	2	20	with	IN	(PP*)))))))))	with	-	-	Rachel_Green	*	-	490
/friends-s01e02	2	21	...	:	*))	...	-	-	Rachel_Green	*	-	490
												491
/friends-s01e02	2	0	...	:	(TOP(NP*))	...	-	-	Chandler_Bing	*	-	491
												492
/friends-s01e02	2	0	Dinah	NNP	(TOP(FRAG(NP*)	Dinah	-	-	Chandler_Bing   (	PERSON)	-	492
/friends-s01e02	2	1	?	.	*))	?	-	-	Chandler_Bing	*	-	492
												493
/friends-s01e02	2	0	Ohhhhh	NNP	(TOP(S(NP*)	Ohhhhh	-	-	Rachel_Green	*	-	493
/friends-s01e02	2	1	","	","	*	","	-	-	Rachel_Green	*	-	493
/friends-s01e02	2	2	do	VBP	(VP*	do	-	-	Rachel_Green	*	-	493
/friends-s01e02	2	3	n't	RB	*	not	-	-	Rachel_Green	*	-	493
/friends-s01e02	2	4	be	VB	(VP*	be	-	-	Rachel_Green	*	-	493
/friends-s01e02	2	5	mad	JJ	(ADJP*)))	mad	-	-	Rachel_Green	*	-	493
/friends-s01e02	2	6	...	:	*))	...	-	-	Rachel_Green	*	-	493
												494
/friends-s01e02	2	0	You	PRP	(TOP(S(NP*)	you	-	-	Monica_Geller	*	-306	494
/friends-s01e02	2	1	did	VBD	(VP*	do	-	-	Monica_Geller	*	-	494
/friends-s01e02	2	2	n't	RB	*)	not	-	-	Monica_Geller	*	-	494
/friends-s01e02	2	3	.	.	*))	.	-	-	Monica_Geller	*	-	494
												495
/friends-s01e02	2	0	Oh	UH	(TOP(S(INTJ*)	oh	-	-	Rachel_Green	*	-	495
/friends-s01e02	2	1	","	","	*	","	-	-	Rachel_Green	*	-	495
/friends-s01e02	2	2	I	PRP	(NP*)	I	-	-	Rachel_Green	*	-306	495
/friends-s01e02	2	3	am	VBP	(VP*	be	-	-	Rachel_Green	*	-	495
/friends-s01e02	2	4	sorry	JJ	(ADJP*))	sorry	-	-	Rachel_Green	*	-	495
/friends-s01e02	2	5	...	:	*))	...	-	-	Rachel_Green	*	-	495
												496
/friends-s01e02	2	0	I	PRP	(TOP(S(NP*)	I	-	-	Monica_Geller	*	-248	496
/friends-s01e02	2	1	gave	VBD	(VP*	give	-	-	Monica_Geller	*	-	496
/friends-s01e02	2	2	you	PRP	(NP*)	you	-	-	Monica_Geller	*	-306	496
/friends-s01e02	2	3	one	CD	(NP*	one	-	-	Monica_Geller   (	NUMBER)	-	496
/friends-s01e02	2	4	job	NN	*))	job	-	-	Monica_Geller	*	-	496
/friends-s01e02	2	5	!	.	*))	!	-	-	Monica_Geller	*	-	496
												497
/friends-s01e02	2	0	Oh	UH	(TOP(S(INTJ*)	oh	-	-	Rachel_Green	*	-	497
/friends-s01e02	2	1	","	","	*	","	-	-	Rachel_Green	*	-	497
/friends-s01e02	2	2	but	CC	(NP*)	but	-	-	Rachel_Green	*	-	497
/friends-s01e02	2	3	look	VB	(VP*	look	-	-	Rachel_Green	*	-	497
/friends-s01e02	2	4	how	WRB	(SBAR(WHADVP*	how	-	-	Rachel_Green	*	-	497
/friends-s01e02	2	5	straight	JJ	(ADJP*))	straight	-	-	Rachel_Green	*	-	497
/friends-s01e02	2	6	those	DT	(S(NP*	those	-	-	Rachel_Green	*	-	497
/friends-s01e02	2	7	noodles	NNS	*)	noodle	-	-	Rachel_Green	*	-	497
/friends-s01e02	2	8	are	VBP	(VP*))))	be	-	-	Rachel_Green	*	-	497
/friends-s01e02	2	9	!	.	*))	!	-	-	Rachel_Green	*	-	497
												498
/friends-s01e02	2	0	Now	RB	(TOP(S(FRAG(INTJ*)	now	-	-	Chandler_Bing	(DATE)	-	498
/friends-s01e02	2	1	","	","	*	","	-	-	Chandler_Bing	*	-	498
/friends-s01e02	2	2	Monica	NNP	(NP*))	Monica	-	-	Chandler_Bing   (	PERSON)	-248	498
/friends-s01e02	2	3	","	","	*	","	-	-	Chandler_Bing	*	-	498
/friends-s01e02	2	4	you	PRP	(NP*)	you	-	-	Chandler_Bing	*	-248	498
/friends-s01e02	2	5	know	VBP	(VP*	know	-	-	Chandler_Bing	*	-	498
/friends-s01e02	2	6	that	DT	(SBAR(S(NP*)	that	-	-	Chandler_Bing	*	-	498
/friends-s01e02	2	7	's	VBZ	(VP*	be	-	-	Chandler_Bing	*	-	498
/friends-s01e02	2	8	not	RB	*	not	-	-	Chandler_Bing	*	-	498
/friends-s01e02	2	9	how	WRB	(SBAR(WHADVP*)	how	-	-	Chandler_Bing	*	-	498
/friends-s01e02	2	10	you	PRP	(S(NP*)	you	-	-	Chandler_Bing	*	-248	498
/friends-s01e02	2	11	look	VBP	(VP*	look	-	-	Chandler_Bing	*	-	498
/friends-s01e02	2	12	for	IN	(PP*	for	-	-	Chandler_Bing	*	-	498
/friends-s01e02	2	13	an	DT	(NP(NP*	a	-	-	Chandler_Bing	*	-	498
/friends-s01e02	2	14	engagement	NN	*	engagement	-	-	Chandler_Bing	*	-	498
/friends-s01e02	2	15	ring	NN	*)	ring	-	-	Chandler_Bing	*	-	498
/friends-s01e02	2	16	in	IN	(PP*	in	-	-	Chandler_Bing	*	-	498
/friends-s01e02	2	17	a	DT	(NP*	a	-	-	Chandler_Bing	*	-	498
/friends-s01e02	2	18	lasagne	NN	*)))))))))))	lasagne	-	-	Chandler_Bing	*	-	498
/friends-s01e02	2	19	...	:	*))	...	-	-	Chandler_Bing	*	-	498
												499
/friends-s01e02	2	0	I	PRP	(TOP(FRAG(ADVP*	I	-	-	Monica_Geller	*	-248	499
/friends-s01e02	2	1	just	RB	*)	just	-	-	Monica_Geller	*	-	499
/friends-s01e02	2	2	...	:	*))	...	-	-	Monica_Geller	*	-	499
												500
/friends-s01e02	2	0	ca	MD	(TOP(S(VP*	can	-	-	Monica_Geller	*	-	500
/friends-s01e02	2	1	n't	RB	*	not	-	-	Monica_Geller	*	-	500
/friends-s01e02	2	2	do	VB	(VP*	do	-	-	Monica_Geller	*	-	500
/friends-s01e02	2	3	it	PRP	(NP*)))	it	-	-	Monica_Geller	*	-	500
/friends-s01e02	2	4	.	.	*))	.	-	-	Monica_Geller	*	-	500
												501
/friends-s01e02	2	0	Boys	NNS	(TOP(NP*	boy	-	-	Chandler_Bing	*	-	501
/friends-s01e02	2	1	?	.	*))	?	-	-	Chandler_Bing	*	-	501
												502
/friends-s01e02	2	0	We	PRP	(TOP(S(NP*)	we	-	-	Chandler_Bing	*	-	502
/friends-s01e02	2	1	're	VBP	(VP*	be	-	-	Chandler_Bing	*	-	502
/friends-s01e02	2	2	going	VBG	(VP*	go	-	-	Chandler_Bing	*	-	502
/friends-s01e02	2	3	in.	RB	(ADVP*)))))	in.	-	-	Chandler_Bing	*	-	502
												503
/friends-s01e02	2	0	.....	IN	(TOP(PP*))	.....	-	-	Ross_Geller	*	-	503
												504
/friends-s01e02	2	0	Hi	NN	(TOP(NP*	hi	-	-	Ross_Geller	*	-	504
/friends-s01e02	2	1	.	.	*))	.	-	-	Ross_Geller	*	-	504
												505
/friends-s01e02	2	0	Wow	UH	(TOP(INTJ*	wow	-	-	Monica_Geller	*	-	505
/friends-s01e02	2	1	.	.	*))	.	-	-	Monica_Geller	*	-	505
												506
/friends-s01e02	2	0	That	DT	(TOP(S(NP*)	that	-	-	Monica_Geller	*	-	506
/friends-s01e02	2	1	is	VBZ	(VP*	be	-	-	Monica_Geller	*	-	506
/friends-s01e02	2	2	not	RB	*	not	-	-	Monica_Geller	*	-	506
/friends-s01e02	2	3	a	DT	(NP(NP*	a	-	-	Monica_Geller	*	-	506
/friends-s01e02	2	4	happy	JJ	*)	happy	-	-	Monica_Geller	*	-	506
/friends-s01e02	2	5	hi	UH	(FRAG(INTJ*))))	hi	-	-	Monica_Geller	*	-	506
/friends-s01e02	2	6	.	.	*))	.	-	-	Monica_Geller	*	-	506
												507
/friends-s01e02	2	0	Carol	NNP	(TOP(NP(NP(NP*	Carol	-	-	Ross_Geller   (	PERSON)	-51	507
/friends-s01e02	2	1	's	POS	*)	's	-	-	Ross_Geller	*	-	507
/friends-s01e02	2	2	pregnant	JJ	(NP*))	pregnant	-	-	Ross_Geller	*	-	507
/friends-s01e02	2	3	.	.	*))	.	-	-	Ross_Geller	*	-	507
												508
/friends-s01e02	2	0	Ooh	NNP	(TOP(FRAG(NP*)	Ooh	-	-	Phoebe_Buffay	*	-	508
/friends-s01e02	2	1	!	.	*))	!	-	-	Phoebe_Buffay	*	-	508
												509
/friends-s01e02	2	0	I	PRP	(TOP(S(NP*)	I	-	-	Phoebe_Buffay	*	-292	509
/friends-s01e02	2	1	found	VBD	(VP*	find	-	-	Phoebe_Buffay	*	-	509
/friends-s01e02	2	2	it	PRP	(NP*))	it	-	-	Phoebe_Buffay	*	-	509
/friends-s01e02	2	3	!	.	*))	!	-	-	Phoebe_Buffay	*	-	509
												510
/friends-s01e02	2	0	W	NN	(TOP(NP(NP(NP*)	w	-	-	Monica_Geller	*	-	510
/friends-s01e02	2	1	-	:	(PRN*	-	-	-	Monica_Geller	*	-	510
/friends-s01e02	2	2	w	SYM	(S(VP(X*)	w	-	-	Monica_Geller	*	-	510
/friends-s01e02	2	3	-	:	*	-	-	-	Monica_Geller	*	-	510
/friends-s01e02	2	4	wh	SYM	(VP*)))	wh	-	-	Monica_Geller	*	-	510
/friends-s01e02	2	5	-	:	*))	-	-	-	Monica_Geller	*	-	510
/friends-s01e02	2	6	...	:	*))	...	-	-	Monica_Geller	*	-	510
												511
/friends-s01e02	2	0	wha	SYM	(TOP(FRAG(ADVP*	wha	-	-	Monica_Geller	*	-	511
/friends-s01e02	2	1	-	:	*)	-	-	-	Monica_Geller	*	-	511
/friends-s01e02	2	2	...	:	*))	...	-	-	Monica_Geller	*	-	511
												512
/friends-s01e02	2	0	w	SYM	(TOP(FRAG(FRAG(X*)	w	-	-	Monica_Geller	*	-	512
/friends-s01e02	2	1	-	:	*	-	-	-	Monica_Geller	*	-	512
/friends-s01e02	2	2	w	SYM	(NP*))	w	-	-	Monica_Geller	*	-	512
/friends-s01e02	2	3	-	:	*	-	-	-	Monica_Geller	*	-	512
/friends-s01e02	2	4	w	SYM	(FRAG(ADVP*	w	-	-	Monica_Geller	*	-	512
/friends-s01e02	2	5	-	:	*)	-	-	-	Monica_Geller	*	-	512
/friends-s01e02	2	6	...	:	*)))	...	-	-	Monica_Geller	*	-	512
												513
/friends-s01e02	2	0	Yeah	UH	(TOP(INTJ*	yeah	-	-	Ross_Geller	*	-	513
/friends-s01e02	2	1	.	.	*))	.	-	-	Ross_Geller	*	-	513
												514
/friends-s01e02	2	0	Do	VBP	(TOP(S(VP*	do	-	-	Ross_Geller	*	-	514
/friends-s01e02	2	1	that	IN	(SBAR*	that	-	-	Ross_Geller	*	-	514
/friends-s01e02	2	2	for	IN	(S(PP*	for	-	-	Ross_Geller	*	-	514
/friends-s01e02	2	3	another	DT	(NP*	another	-	-	Ross_Geller (DU	RATION*	-	514
/friends-s01e02	2	4	two	CD	*	two	-	-	Ross_Geller	*	-	514
/friends-s01e02	2	5	hours	NNS	*))	hour	-	-	Ross_Geller	*)	-	514
/friends-s01e02	2	6	","	","	*	","	-	-	Ross_Geller	*	-	514
/friends-s01e02	2	7	you	PRP	(NP*)	you	-	-	Ross_Geller	*	-248	514
/friends-s01e02	2	8	might	MD	(VP*	might	-	-	Ross_Geller	*	-	514
/friends-s01e02	2	9	be	VB	(VP*	be	-	-	Ross_Geller	*	-	514
/friends-s01e02	2	10	where	WRB	(SBAR(WHADVP*)	where	-	-	Ross_Geller	*	-	514
/friends-s01e02	2	11	I	PRP	(S(NP*)	I	-	-	Ross_Geller	*	-335	514
/friends-s01e02	2	12	am	VBP	(VP*	be	-	-	Ross_Geller	*	-	514
/friends-s01e02	2	13	right	JJ	(ADJP*	right	-	-	Ross_Geller	*	-	514
/friends-s01e02	2	14	about	IN	(PP*	about	-	-	Ross_Geller	*	-	514
/friends-s01e02	2	15	now	RB	(ADVP*)))))))))))	now	-	-	Ross_Geller	(DATE)	-	514
/friends-s01e02	2	16	.	.	*))	.	-	-	Ross_Geller	*	-	514
												515
/friends-s01e02	2	0	Kinda	NNP	(TOP(S(NP*)	Kinda	-	-	Chandler_Bing	*	-	515
/friends-s01e02	2	1	puts	VBZ	(VP*	put	-	-	Chandler_Bing	*	-	515
/friends-s01e02	2	2	that	IN	(PP*	that	-	-	Chandler_Bing	*	-	515
/friends-s01e02	2	3	whole	JJ	(NP(NP(NP*	whole	-	-	Chandler_Bing	*	-	515
/friends-s01e02	2	4	pillow	NN	*	pillow	-	-	Chandler_Bing	*	-	515
/friends-s01e02	2	5	thing	NN	*)	thing	-	-	Chandler_Bing	*	-	515
/friends-s01e02	2	6	in	IN	(PP*	in	-	-	Chandler_Bing	*	-	515
/friends-s01e02	2	7	perspective	NN	(NP*)))	perspective	-	-	Chandler_Bing	*	-	515
/friends-s01e02	2	8	","	","	*	","	-	-	Chandler_Bing	*	-	515
/friends-s01e02	2	9	huh	RB	(ADVP*)	huh	-	-	Chandler_Bing	*	-	515
/friends-s01e02	2	10	","	","	*	","	-	-	Chandler_Bing	*	-	515
/friends-s01e02	2	11	Mon	NNP	(NP*))))	Mon	-	-	Chandler_Bing	(DATE)	-	515
/friends-s01e02	2	12	?	.	*))	?	-	-	Chandler_Bing	*	-	515
												516
/friends-s01e02	2	0	Well	RB	(TOP(S(ADVP*)	well	-	-	Rachel_Green	*	-	516
/friends-s01e02	2	1	now	RB	(ADVP*)	now	-	-	Rachel_Green	(DATE)	-	516
/friends-s01e02	2	2	","	","	*	","	-	-	Rachel_Green	*	-	516
/friends-s01e02	2	3	how	WRB	(ADVP*)	how	-	-	Rachel_Green	*	-	516
/friends-s01e02	2	4	-	:	*	-	-	-	Rachel_Green	*	-	516
/friends-s01e02	2	5	how	WRB	(ADVP*)	how	-	-	Rachel_Green	*	-	516
/friends-s01e02	2	6	do	VBP	(VP*	do	-	-	Rachel_Green	*	-	516
/friends-s01e02	2	7	you	PRP	(S(NP*)	you	-	-	Rachel_Green	*	-335	516
/friends-s01e02	2	8	fit	VB	(VP*	fit	-	-	Rachel_Green	*	-	516
/friends-s01e02	2	9	into	IN	(PP*	into	-	-	Rachel_Green	*	-	516
/friends-s01e02	2	10	this	DT	(NP*	this	-	-	Rachel_Green	*	-	516
/friends-s01e02	2	11	whole	JJ	*	whole	-	-	Rachel_Green	*	-	516
/friends-s01e02	2	12	thing	NN	*)))))	thing	-	-	Rachel_Green	*	-	516
/friends-s01e02	2	13	?	.	*))	?	-	-	Rachel_Green	*	-	516
												517
/friends-s01e02	2	0	Well	RB	(TOP(FRAG(S(S(INTJ*)	well	-	-	Ross_Geller	*	-	517
/friends-s01e02	2	1	","	","	*	","	-	-	Ross_Geller	*	-	517
/friends-s01e02	2	2	Carol	NNP	(S(NP*)	Carol	-	-	Ross_Geller   (	PERSON)	-51	517
/friends-s01e02	2	3	says	VBZ	(VP*	say	-	-	Ross_Geller	*	-	517
/friends-s01e02	2	4	she	PRP	(NP*)))	she	-	-	Ross_Geller	*	-51	517
/friends-s01e02	2	5	and	CC	*	and	-	-	Ross_Geller	*	-	517
/friends-s01e02	2	6	Susan	NNP	(S(NP*)	Susan	-	-	Ross_Geller   (	PERSON)	-358	517
/friends-s01e02	2	7	want	VBP	(VP*	want	-	-	Ross_Geller	*	-	517
/friends-s01e02	2	8	me	PRP	(S(NP*)	I	-	-	Ross_Geller	*	-335	517
/friends-s01e02	2	9	to	TO	(VP*	to	-	-	Ross_Geller	*	-	517
/friends-s01e02	2	10	be	VB	(VP*	be	-	-	Ross_Geller	*	-	517
/friends-s01e02	2	11	involved	VBN	(VP*)))))))	involve	-	-	Ross_Geller	*	-	517
/friends-s01e02	2	12	","	","	*	","	-	-	Ross_Geller	*	-	517
/friends-s01e02	2	13	but	CC	*	but	-	-	Ross_Geller	*	-	517
/friends-s01e02	2	14	if	IN	(S(SBAR*	if	-	-	Ross_Geller	*	-	517
/friends-s01e02	2	15	I	PRP	(S(NP*)	I	-	-	Ross_Geller	*	-335	517
/friends-s01e02	2	16	'm	VBP	(VP*	be	-	-	Ross_Geller	*	-	517
/friends-s01e02	2	17	not	RB	*	not	-	-	Ross_Geller	*	-	517
/friends-s01e02	2	18	comfortable	JJ	(ADJP*	comfortable	-	-	Ross_Geller	*	-	517
/friends-s01e02	2	19	with	IN	(PP*	with	-	-	Ross_Geller	*	-	517
/friends-s01e02	2	20	it	PRP	(NP*))))))	it	-	-	Ross_Geller	*	-	517
/friends-s01e02	2	21	","	","	*	","	-	-	Ross_Geller	*	-	517
/friends-s01e02	2	22	I	PRP	(NP*)	I	-	-	Ross_Geller	*	-335	517
/friends-s01e02	2	23	do	VBP	(VP*	do	-	-	Ross_Geller	*	-	517
/friends-s01e02	2	24	n't	RB	*	not	-	-	Ross_Geller	*	-	517
/friends-s01e02	2	25	have	VB	(VP*	have	-	-	Ross_Geller	*	-	517
/friends-s01e02	2	26	to	TO	(S(VP*	to	-	-	Ross_Geller	*	-	517
/friends-s01e02	2	27	be	VB	(VP*	be	-	-	Ross_Geller	*	-	517
/friends-s01e02	2	28	involved	VBN	(VP*	involve	-	-	Ross_Geller	*	-	517
/friends-s01e02	2	29	..	IN	(PP*)))))))))))	..	-	-	Ross_Geller	*	-	517
												518
/friends-s01e02	2	0	basically	RB	(TOP(S(ADVP*)	basically	-	-	Ross_Geller	*	-	518
/friends-s01e02	2	1	it	PRP	(NP*)	it	-	-	Ross_Geller	*	-	518
/friends-s01e02	2	2	's	VBZ	(VP*	be	-	-	Ross_Geller	*	-	518
/friends-s01e02	2	3	entirely	RB	(ADVP*	entirely	-	-	Ross_Geller	*	-	518
/friends-s01e02	2	4	up	RB	*)	up	-	-	Ross_Geller	*	-	518
/friends-s01e02	2	5	to	TO	(PP*	to	-	-	Ross_Geller	*	-	518
/friends-s01e02	2	6	me	PRP	(NP*)))	I	-	-	Ross_Geller	*	-335	518
/friends-s01e02	2	7	.	.	*))	.	-	-	Ross_Geller	*	-	518
												519
/friends-s01e02	2	0	She	PRP	(TOP(S(NP*)	she	-	-	Phoebe_Buffay	*	-51	519
/friends-s01e02	2	1	is	VBZ	(VP*	be	-	-	Phoebe_Buffay	*	-	519
/friends-s01e02	2	2	so	RB	(ADJP*	so	-	-	Phoebe_Buffay	*	-	519
/friends-s01e02	2	3	great	JJ	*))	great	-	-	Phoebe_Buffay	*	-	519
/friends-s01e02	2	4	!	.	*))	!	-	-	Phoebe_Buffay	*	-	519
												520
